experiment_identifier,experiment_description,ParameterSet_id,ml_classifier_name,implementation_language,outcome_type,app_file_path,full_dataset_name,host_name,user_id,compute_manufacture,computer_name,os,system_type,cpu_gpu,cpu_gpu_model,processing_unit_speed,ram,number_of_cores_used,mean_core_percent_usage,start_date_time,end_date_time,running_time1(average sec),running_time2(sec),mean_fit_time,std_fit_time,mean_score_time,std_score_time,parameters_and_values,split_random_seed,split0_test_auc,split1_test_auc,split2_test_auc,split3_test_auc,split4_test_auc,mean_test_auc,combined_test_auc,std_test_auc,rank_test_auc,percent_auc_diff,rank_diff,split0_train_auc,split1_train_auc,split2_train_auc,split3_train_auc,split4_train_auc,mean_train_auc,std_train_auc,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,mean_train_f1,std_train_f1,feature_importance
'comparative','stage-3-6 10Year I 240 experiment',1.0,'deep learning keras',"'python 3.7.13 (default, Mar 28 2022, 08:03:21) [MSC v.1916 64 bit (AMD64)]'",'ar-I-240','C:\\Users\\YIZ209\\PycharmProjects\\keras\\DNM-RF\\stage3-6/10year_stage3-6.py','/LSM-10Year-I-240.txt','DBMI-YIZ209-DT','YIZ209','Dell Inc.','DBMI-YIZ209-DT','Windows-10-10.0.19041-SP0','AMD64','CPU','Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz','2.9000 GHz','63.72G',7,'5.0%','12/15/2022 20:12:57','12/15/2022 20:55:07',25.29438836,222.14224767684937,43.510395,1.31325,0.918055,0.9667549999999999,"{'opti': 'Adagrad', 'oacti': 'sigmoid', 'mstruct': (780, 561, 665, 787, 1), 'momen': 0.5, 'ltype': 3, 'ls': 'binary_crossentropy', 'lrate': 0.09, 'kinit': 'glorot_normal', 'idim': 18, 'iacti': 'relu', 'hacti': 'relu', 'epochs': 110, 'drate': 0.06, 'dec': 0.0004, 'batch_size': 100, 'L2': 0.0, 'L1': 0.005}",123.0,0.757868,0.736129,0.771882,0.767755,0.735165,0.753763,0.0,0.015472,15,0.057477999999999994,87,0.78855,0.79667,0.787137,0.787841,0.825242,0.797088,0.014493,0.48571400000000003,0.472973,0.5,0.48529399999999995,0.516556,0.492073,0.014913,9,0.511628,0.552901,0.538588,0.492647,0.56486,0.532125,0.026547,
'comparative','stage-3-6 10Year I 240 experiment',2.0,'deep learning keras',"'python 3.7.13 (default, Mar 28 2022, 08:03:21) [MSC v.1916 64 bit (AMD64)]'",'ar-I-240','C:\\Users\\YIZ209\\PycharmProjects\\keras\\DNM-RF\\stage3-6/10year_stage3-6.py','/LSM-10Year-I-240.txt','DBMI-YIZ209-DT','YIZ209','Dell Inc.','DBMI-YIZ209-DT','Windows-10-10.0.19041-SP0','AMD64','CPU','Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz','2.9000 GHz','63.72G',7,'5.0%','12/15/2022 20:12:57','12/15/2022 20:55:07',25.29438836,161.63432216644287,27.930788,0.55909,4.396076,0.38763400000000003,"{'opti': 'Adagrad', 'oacti': 'sigmoid', 'mstruct': (758, 629, 1), 'momen': 0.8, 'ltype': 3, 'ls': 'binary_crossentropy', 'lrate': 0.09, 'kinit': 'glorot_normal', 'idim': 18, 'iacti': 'relu', 'hacti': 'relu', 'epochs': 140, 'drate': 0.07, 'dec': 0.0008, 'batch_size': 150, 'L2': 0.01, 'L1': 0.015}",123.0,0.728072,0.722069,0.711743,0.743808,0.734176,0.727965,0.0,0.010836,38,0.024152,55,0.742063,0.750228,0.7514850000000001,0.733001,0.7509600000000001,0.7455470000000001,0.007156,0.44285699999999995,0.456376,0.49275399999999997,0.449612,0.5,0.46827299999999994,0.023405000000000002,24,0.49373900000000004,0.5183949999999999,0.48188400000000003,0.43678199999999995,0.511401,0.48844,0.028858999999999996,
'comparative','stage-3-6 10Year I 240 experiment',3.0,'deep learning keras',"'python 3.7.13 (default, Mar 28 2022, 08:03:21) [MSC v.1916 64 bit (AMD64)]'",'ar-I-240','C:\\Users\\YIZ209\\PycharmProjects\\keras\\DNM-RF\\stage3-6/10year_stage3-6.py','/LSM-10Year-I-240.txt','DBMI-YIZ209-DT','YIZ209','Dell Inc.','DBMI-YIZ209-DT','Windows-10-10.0.19041-SP0','AMD64','CPU','Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz','2.9000 GHz','63.72G',7,'5.0%','12/15/2022 20:12:57','12/15/2022 20:55:07',25.29438836,135.88064312934878,26.608401,0.645228,0.567728,0.252392,"{'opti': 'Adagrad', 'oacti': 'sigmoid', 'mstruct': (643, 656, 724, 1), 'momen': 0.8, 'ltype': 3, 'ls': 'binary_crossentropy', 'lrate': 0.060000000000000005, 'kinit': 'glorot_normal', 'idim': 18, 'iacti': 'relu', 'hacti': 'relu', 'epochs': 140, 'drate': 0.03, 'dec': 0.0002, 'batch_size': 350, 'L2': 0.015, 'L1': 0.02}",123.0,0.716932,0.712281,0.704472,0.744136,0.7268680000000001,0.720925,0.0,0.013675,60,0.022249,47,0.734885,0.734704,0.742557,0.731611,0.741069,0.736965,0.0041530000000000004,0.414815,0.357724,0.477987,0.434109,0.48951000000000006,0.434725,0.047335,54,0.453686,0.394251,0.541471,0.44022799999999995,0.472663,0.46046000000000004,0.048063999999999996,
'comparative','stage-3-6 10Year I 240 experiment',4.0,'deep learning keras',"'python 3.7.13 (default, Mar 28 2022, 08:03:21) [MSC v.1916 64 bit (AMD64)]'",'ar-I-240','C:\\Users\\YIZ209\\PycharmProjects\\keras\\DNM-RF\\stage3-6/10year_stage3-6.py','/LSM-10Year-I-240.txt','DBMI-YIZ209-DT','YIZ209','Dell Inc.','DBMI-YIZ209-DT','Windows-10-10.0.19041-SP0','AMD64','CPU','Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz','2.9000 GHz','63.72G',7,'5.0%','12/15/2022 20:12:57','12/15/2022 20:55:07',25.29438836,266.78679203987116,52.643197,0.6795439999999999,0.7141609999999999,0.598654,"{'opti': 'Adagrad', 'oacti': 'sigmoid', 'mstruct': (715, 730, 607, 766, 1), 'momen': 0.2, 'ltype': 3, 'ls': 'binary_crossentropy', 'lrate': 0.08, 'kinit': 'glorot_normal', 'idim': 18, 'iacti': 'relu', 'hacti': 'relu', 'epochs': 130, 'drate': 0.05, 'dec': 0.0, 'batch_size': 150, 'L2': 0.02, 'L1': 0.0}",123.0,0.768305,0.748297,0.732245,0.780766,0.7443960000000001,0.754814,0.0,0.017408,13,0.09797,95,0.837606,0.853884,0.8214309999999999,0.8252149999999999,0.8056800000000001,0.8287629999999999,0.016177,0.463768,0.512821,0.37795300000000004,0.44444399999999995,0.531646,0.46611199999999997,0.054233,26,0.561955,0.60339,0.450867,0.5471010000000001,0.609375,0.554538,0.057012,
'comparative','stage-3-6 10Year I 240 experiment',5.0,'deep learning keras',"'python 3.7.13 (default, Mar 28 2022, 08:03:21) [MSC v.1916 64 bit (AMD64)]'",'ar-I-240','C:\\Users\\YIZ209\\PycharmProjects\\keras\\DNM-RF\\stage3-6/10year_stage3-6.py','/LSM-10Year-I-240.txt','DBMI-YIZ209-DT','YIZ209','Dell Inc.','DBMI-YIZ209-DT','Windows-10-10.0.19041-SP0','AMD64','CPU','Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz','2.9000 GHz','63.72G',7,'5.0%','12/15/2022 20:12:57','12/15/2022 20:55:07',25.29438836,169.2322151660919,32.82727,0.9017350000000001,1.0191729999999999,0.5757140000000001,"{'opti': 'Adagrad', 'oacti': 'sigmoid', 'mstruct': (686, 1), 'momen': 0.8, 'ltype': 3, 'ls': 'binary_crossentropy', 'lrate': 0.01, 'kinit': 'glorot_normal', 'idim': 18, 'iacti': 'relu', 'hacti': 'relu', 'epochs': 170, 'drate': 0.01, 'dec': 0.0006000000000000001, 'batch_size': 350, 'L2': 0.02, 'L1': 0.03}",123.0,0.603775,0.60418,0.597808,0.693401,0.651154,0.630013,0.0,0.037031,100,0.026045999999999996,63,0.615645,0.6352720000000001,0.677614,0.675125,0.628458,0.646423,0.025263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
'comparative','stage-3-6 10Year I 240 experiment',6.0,'deep learning keras',"'python 3.7.13 (default, Mar 28 2022, 08:03:21) [MSC v.1916 64 bit (AMD64)]'",'ar-I-240','C:\\Users\\YIZ209\\PycharmProjects\\keras\\DNM-RF\\stage3-6/10year_stage3-6.py','/LSM-10Year-I-240.txt','DBMI-YIZ209-DT','YIZ209','Dell Inc.','DBMI-YIZ209-DT','Windows-10-10.0.19041-SP0','AMD64','CPU','Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz','2.9000 GHz','63.72G',7,'5.0%','12/15/2022 20:12:57','12/15/2022 20:55:07',25.29438836,127.20824861526488,25.071973999999997,0.23061199999999998,0.369676,0.098471,"{'opti': 'Adagrad', 'oacti': 'sigmoid', 'mstruct': (628, 554, 685, 601, 1), 'momen': 0.5, 'ltype': 3, 'ls': 'binary_crossentropy', 'lrate': 0.06999999999999999, 'kinit': 'glorot_normal', 'idim': 18, 'iacti': 'relu', 'hacti': 'relu', 'epochs': 110, 'drate': 0.05, 'dec': 0.0004, 'batch_size': 150, 'L2': 0.025, 'L1': 0.01}",123.0,0.7369399999999999,0.7132539999999999,0.708846,0.745121,0.732088,0.727244,0.0,0.013938999999999998,39,0.039432999999999996,79,0.751524,0.751494,0.760706,0.735854,0.780026,0.755921,0.014461000000000002,0.47222200000000003,0.412214,0.48227,0.416,0.510949,0.45867299999999994,0.038591,36,0.52069,0.450485,0.515206,0.393509,0.462963,0.468571,0.046656,
'comparative','stage-3-6 10Year I 240 experiment',7.0,'deep learning keras',"'python 3.7.13 (default, Mar 28 2022, 08:03:21) [MSC v.1916 64 bit (AMD64)]'",'ar-I-240','C:\\Users\\YIZ209\\PycharmProjects\\keras\\DNM-RF\\stage3-6/10year_stage3-6.py','/LSM-10Year-I-240.txt','DBMI-YIZ209-DT','YIZ209','Dell Inc.','DBMI-YIZ209-DT','Windows-10-10.0.19041-SP0','AMD64','CPU','Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz','2.9000 GHz','63.72G',7,'5.0%','12/15/2022 20:12:57','12/15/2022 20:55:07',25.29438836,59.59120202064515,9.695436,7.072319,2.222804,1.139456,"{'opti': 'Adagrad', 'oacti': 'sigmoid', 'mstruct': (631, 1), 'momen': 0.4, 'ltype': 3, 'ls': 'binary_crossentropy', 'lrate': 0.060000000000000005, 'kinit': 'glorot_normal', 'idim': 18, 'iacti': 'relu', 'hacti': 'relu', 'epochs': 100, 'drate': 0.01, 'dec': 0.0002, 'batch_size': 350, 'L2': 0.025, 'L1': 0.015}",123.0,0.692002,0.7197439999999999,0.662867,0.7299220000000001,0.731374,0.707163,0.0,0.026273,85,0.014734,15,0.714727,0.716735,0.7225239999999999,0.719003,0.714924,0.717583,0.002911,0.0,0.0,0.0,0.10416700000000001,0.0,0.020819,0.041656,91,0.0,0.010898999999999999,0.0,0.093264,0.0,0.020833,0.036461,
'comparative','stage-3-6 10Year I 240 experiment',8.0,'deep learning keras',"'python 3.7.13 (default, Mar 28 2022, 08:03:21) [MSC v.1916 64 bit (AMD64)]'",'ar-I-240','C:\\Users\\YIZ209\\PycharmProjects\\keras\\DNM-RF\\stage3-6/10year_stage3-6.py','/LSM-10Year-I-240.txt','DBMI-YIZ209-DT','YIZ209','Dell Inc.','DBMI-YIZ209-DT','Windows-10-10.0.19041-SP0','AMD64','CPU','Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz','2.9000 GHz','63.72G',7,'5.0%','12/15/2022 20:12:57','12/15/2022 20:55:07',25.29438836,208.2831768989563,38.541367,1.124335,3.115268,0.562938,"{'opti': 'Adagrad', 'oacti': 'sigmoid', 'mstruct': (591, 706, 757, 639, 1), 'momen': 0.5, 'ltype': 3, 'ls': 'binary_crossentropy', 'lrate': 0.09, 'kinit': 'glorot_normal', 'idim': 18, 'iacti': 'relu', 'hacti': 'relu', 'epochs': 120, 'drate': 0.03, 'dec': 0.0004, 'batch_size': 300, 'L2': 0.02, 'L1': 0.0}",123.0,0.724719,0.7448359999999999,0.744765,0.775463,0.743571,0.746657,0.0,0.016299,20,0.054901,84,0.735192,0.804009,0.7987569999999999,0.800135,0.800154,0.7876489999999999,0.026287,0.2,0.535714,0.428571,0.347107,0.5462560000000001,0.41137799999999997,0.128721,62,0.25058,0.591928,0.5419579999999999,0.391667,0.606061,0.47643900000000006,0.13611099999999998,
'comparative','stage-3-6 10Year I 240 experiment',9.0,'deep learning keras',"'python 3.7.13 (default, Mar 28 2022, 08:03:21) [MSC v.1916 64 bit (AMD64)]'",'ar-I-240','C:\\Users\\YIZ209\\PycharmProjects\\keras\\DNM-RF\\stage3-6/10year_stage3-6.py','/LSM-10Year-I-240.txt','DBMI-YIZ209-DT','YIZ209','Dell Inc.','DBMI-YIZ209-DT','Windows-10-10.0.19041-SP0','AMD64','CPU','Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz','2.9000 GHz','63.72G',7,'5.0%','12/15/2022 20:12:57','12/15/2022 20:55:07',25.29438836,174.1621336936951,33.435952,2.240613,1.396475,0.810792,"{'opti': 'Adagrad', 'oacti': 'sigmoid', 'mstruct': (626, 552, 623, 1), 'momen': 0.1, 'ltype': 3, 'ls': 'binary_crossentropy', 'lrate': 0.04, 'kinit': 'glorot_normal', 'idim': 18, 'iacti': 'relu', 'hacti': 'relu', 'epochs': 110, 'drate': 0.02, 'dec': 0.001, 'batch_size': 350, 'L2': 0.0, 'L1': 0.005}",123.0,0.742564,0.733209,0.708791,0.765786,0.740879,0.738244,0.0,0.018308,27,0.026683,64,0.7534890000000001,0.766782,0.755119,0.7485229999999999,0.7657970000000001,0.757942,0.00716,0.518519,0.45255500000000004,0.40322600000000003,0.428571,0.509091,0.462392,0.044875,29,0.55848,0.499096,0.39521,0.425781,0.545171,0.48474799999999996,0.064479,
'comparative','stage-3-6 10Year I 240 experiment',10.0,'deep learning keras',"'python 3.7.13 (default, Mar 28 2022, 08:03:21) [MSC v.1916 64 bit (AMD64)]'",'ar-I-240','C:\\Users\\YIZ209\\PycharmProjects\\keras\\DNM-RF\\stage3-6/10year_stage3-6.py','/LSM-10Year-I-240.txt','DBMI-YIZ209-DT','YIZ209','Dell Inc.','DBMI-YIZ209-DT','Windows-10-10.0.19041-SP0','AMD64','CPU','Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz','2.9000 GHz','63.72G',7,'5.0%','12/15/2022 20:12:57','12/15/2022 20:55:07',25.29438836,230.20795822143555,44.153126,0.58238,1.888466,0.857368,"{'opti': 'Adagrad', 'oacti': 'sigmoid', 'mstruct': (780, 561, 665, 787, 1), 'momen': 0.8, 'ltype': 3, 'ls': 'binary_crossentropy', 'lrate': 0.03, 'kinit': 'glorot_normal', 'idim': 18, 'iacti': 'relu', 'hacti': 'relu', 'epochs': 150, 'drate': 0.07, 'dec': 0.0, 'batch_size': 500, 'L2': 0.01, 'L1': 0.0}",123.0,0.789774,0.734128,0.747116,0.787655,0.753352,0.762411,0.0,0.022384,4,0.10223,96,0.8293149999999999,0.836672,0.842405,0.842202,0.8511639999999999,0.8403520000000001,0.007209999999999999,0.52,0.352941,0.442748,0.5375,0.549451,0.48041999999999996,0.07387300000000001,17,0.601266,0.339956,0.527881,0.624804,0.656552,0.550092,0.1133,
'comparative','stage-3-6 10Year I 240 experiment',11.0,'deep learning keras',"'python 3.7.13 (default, Mar 28 2022, 08:03:21) [MSC v.1916 64 bit (AMD64)]'",'ar-I-240','C:\\Users\\YIZ209\\PycharmProjects\\keras\\DNM-RF\\stage3-6/10year_stage3-6.py','/LSM-10Year-I-240.txt','DBMI-YIZ209-DT','YIZ209','Dell Inc.','DBMI-YIZ209-DT','Windows-10-10.0.19041-SP0','AMD64','CPU','Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz','2.9000 GHz','63.72G',7,'5.0%','12/15/2022 20:12:57','12/15/2022 20:55:07',25.29438836,239.30867314338684,45.963019,4.053823,1.8987150000000002,1.549387,"{'opti': 'Adagrad', 'oacti': 'sigmoid', 'mstruct': (683, 650, 715, 1), 'momen': 0.30000000000000004, 'ltype': 3, 'ls': 'binary_crossentropy', 'lrate': 0.08, 'kinit': 'glorot_normal', 'idim': 18, 'iacti': 'relu', 'hacti': 'relu', 'epochs': 160, 'drate': 0.03, 'dec': 0.0, 'batch_size': 500, 'L2': 0.01, 'L1': 0.03}",123.0,0.695571,0.718175,0.707534,0.7361,0.7260989999999999,0.716676,0.0,0.014127,75,0.013693,12,0.713905,0.726563,0.741189,0.728083,0.722708,0.72649,0.008846,0.0,0.236364,0.48780500000000004,0.488889,0.0,0.24260700000000002,0.21834299999999998,83,0.0,0.251716,0.550459,0.478102,0.0,0.25605500000000003,0.23113899999999998,
'comparative','stage-3-6 10Year I 240 experiment',12.0,'deep learning keras',"'python 3.7.13 (default, Mar 28 2022, 08:03:21) [MSC v.1916 64 bit (AMD64)]'",'ar-I-240','C:\\Users\\YIZ209\\PycharmProjects\\keras\\DNM-RF\\stage3-6/10year_stage3-6.py','/LSM-10Year-I-240.txt','DBMI-YIZ209-DT','YIZ209','Dell Inc.','DBMI-YIZ209-DT','Windows-10-10.0.19041-SP0','AMD64','CPU','Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz','2.9000 GHz','63.72G',7,'5.0%','12/15/2022 20:12:57','12/15/2022 20:55:07',25.29438836,195.5593402385712,38.178884000000004,1.397246,0.932984,0.663834,"{'opti': 'Adagrad', 'oacti': 'sigmoid', 'mstruct': (695, 753, 657, 628, 1), 'momen': 0.1, 'ltype': 3, 'ls': 'binary_crossentropy', 'lrate': 0.03, 'kinit': 'glorot_normal', 'idim': 18, 'iacti': 'relu', 'hacti': 'relu', 'epochs': 110, 'drate': 0.06, 'dec': 0.001, 'batch_size': 150, 'L2': 0.02, 'L1': 0.03}",123.0,0.710496,0.721366,0.7032689999999999,0.706304,0.727637,0.713808,0.0,0.00923,81,0.014513,14,0.7303810000000001,0.7358640000000001,0.7421449999999999,0.684346,0.728103,0.724168,0.020493,0.283333,0.483221,0.478261,0.0,0.0,0.249317,0.215602,82,0.35789499999999996,0.495637,0.467391,0.0,0.0,0.264185,0.220559,
'comparative','stage-3-6 10Year I 240 experiment',13.0,'deep learning keras',"'python 3.7.13 (default, Mar 28 2022, 08:03:21) [MSC v.1916 64 bit (AMD64)]'",'ar-I-240','C:\\Users\\YIZ209\\PycharmProjects\\keras\\DNM-RF\\stage3-6/10year_stage3-6.py','/LSM-10Year-I-240.txt','DBMI-YIZ209-DT','YIZ209','Dell Inc.','DBMI-YIZ209-DT','Windows-10-10.0.19041-SP0','AMD64','CPU','Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz','2.9000 GHz','63.72G',7,'5.0%','12/15/2022 20:12:57','12/15/2022 20:55:07',25.29438836,118.9161102771759,21.909609,6.068903,1.8736130000000002,1.580235,"{'opti': 'Adagrad', 'oacti': 'sigmoid', 'mstruct': (671, 1), 'momen': 0.6, 'ltype': 3, 'ls': 'binary_crossentropy', 'lrate': 0.03, 'kinit': 'glorot_normal', 'idim': 18, 'iacti': 'relu', 'hacti': 'relu', 'epochs': 150, 'drate': 0.09, 'dec': 0.0008, 'batch_size': 350, 'L2': 0.015, 'L1': 0.015}",123.0,0.655824,0.687459,0.664999,0.702969,0.719615,0.686131,0.0,0.023533000000000002,93,0.013276,11,0.691187,0.68586,0.70453,0.695867,0.698755,0.69524,0.006379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
'comparative','stage-3-6 10Year I 240 experiment',14.0,'deep learning keras',"'python 3.7.13 (default, Mar 28 2022, 08:03:21) [MSC v.1916 64 bit (AMD64)]'",'ar-I-240','C:\\Users\\YIZ209\\PycharmProjects\\keras\\DNM-RF\\stage3-6/10year_stage3-6.py','/LSM-10Year-I-240.txt','DBMI-YIZ209-DT','YIZ209','Dell Inc.','DBMI-YIZ209-DT','Windows-10-10.0.19041-SP0','AMD64','CPU','Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz','2.9000 GHz','63.72G',7,'5.0%','12/15/2022 20:12:57','12/15/2022 20:55:07',25.29438836,241.9191653728485,46.393744,4.248469,1.990089,1.6551799999999999,"{'opti': 'Adagrad', 'oacti': 'sigmoid', 'mstruct': (637, 556, 633, 592, 646, 1), 'momen': 0.2, 'ltype': 3, 'ls': 'binary_crossentropy', 'lrate': 0.03, 'kinit': 'glorot_normal', 'idim': 18, 'iacti': 'relu', 'hacti': 'relu', 'epochs': 130, 'drate': 0.02, 'dec': 0.0, 'batch_size': 250, 'L2': 0.0, 'L1': 0.01}",123.0,0.7364539999999999,0.7269899999999999,0.70562,0.745394,0.732692,0.729431,0.0,0.013321000000000001,33,0.031002999999999996,71,0.757727,0.777021,0.74442,0.736175,0.7448859999999999,0.752046,0.014263999999999999,0.41538500000000006,0.446043,0.49333299999999997,0.516129,0.517483,0.477583,0.040484,19,0.427184,0.48816000000000004,0.523179,0.5396340000000001,0.494737,0.494579,0.038551999999999996,
'comparative','stage-3-6 10Year I 240 experiment',15.0,'deep learning keras',"'python 3.7.13 (default, Mar 28 2022, 08:03:21) [MSC v.1916 64 bit (AMD64)]'",'ar-I-240','C:\\Users\\YIZ209\\PycharmProjects\\keras\\DNM-RF\\stage3-6/10year_stage3-6.py','/LSM-10Year-I-240.txt','DBMI-YIZ209-DT','YIZ209','Dell Inc.','DBMI-YIZ209-DT','Windows-10-10.0.19041-SP0','AMD64','CPU','Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz','2.9000 GHz','63.72G',7,'5.0%','12/15/2022 20:12:57','12/15/2022 20:55:07',25.29438836,223.7731173038483,43.721961,4.680733999999999,1.0326620000000002,0.445586,"{'opti': 'Adagrad', 'oacti': 'sigmoid', 'mstruct': (564, 561, 570, 1), 'momen': 0.8, 'ltype': 3, 'ls': 'binary_crossentropy', 'lrate': 0.03, 'kinit': 'glorot_normal', 'idim': 18, 'iacti': 'relu', 'hacti': 'relu', 'epochs': 170, 'drate': 0.04, 'dec': 0.001, 'batch_size': 450, 'L2': 0.025, 'L1': 0.0}",123.0,0.773821,0.739536,0.729457,0.790061,0.7528020000000001,0.757138,0.0,0.022169,10,0.073061,92,0.800379,0.826401,0.805562,0.8091510000000001,0.820782,0.812455,0.009676,0.43795600000000007,0.5153369999999999,0.35,0.454545,0.527027,0.456952,0.063415,38,0.517986,0.588957,0.428,0.490566,0.5257729999999999,0.510256,0.052246,
'comparative','stage-3-6 10Year I 240 experiment',16.0,'deep learning keras',"'python 3.7.13 (default, Mar 28 2022, 08:03:21) [MSC v.1916 64 bit (AMD64)]'",'ar-I-240','C:\\Users\\YIZ209\\PycharmProjects\\keras\\DNM-RF\\stage3-6/10year_stage3-6.py','/LSM-10Year-I-240.txt','DBMI-YIZ209-DT','YIZ209','Dell Inc.','DBMI-YIZ209-DT','Windows-10-10.0.19041-SP0','AMD64','CPU','Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz','2.9000 GHz','63.72G',7,'5.0%','12/15/2022 20:12:57','12/15/2022 20:55:07',25.29438836,42.526283502578735,7.677266,0.238155,0.82799,0.20903200000000002,"{'opti': 'Adagrad', 'oacti': 'sigmoid', 'mstruct': (778, 1), 'momen': 0.6, 'ltype': 3, 'ls': 'binary_crossentropy', 'lrate': 0.06999999999999999, 'kinit': 'glorot_normal', 'idim': 18, 'iacti': 'relu', 'hacti': 'relu', 'epochs': 100, 'drate': 0.03, 'dec': 0.0002, 'batch_size': 450, 'L2': 0.02, 'L1': 0.005}",123.0,0.709956,0.714444,0.699114,0.73435,0.7307140000000001,0.717699,0.0,0.013128,73,0.019855,31,0.727892,0.7282689999999999,0.738751,0.729622,0.735212,0.731949,0.004297,0.216216,0.203704,0.418605,0.43076899999999996,0.352941,0.324271,0.09729299999999999,74,0.272727,0.24594000000000002,0.43856300000000004,0.446529,0.35,0.350752,0.082411,
'comparative','stage-3-6 10Year I 240 experiment',17.0,'deep learning keras',"'python 3.7.13 (default, Mar 28 2022, 08:03:21) [MSC v.1916 64 bit (AMD64)]'",'ar-I-240','C:\\Users\\YIZ209\\PycharmProjects\\keras\\DNM-RF\\stage3-6/10year_stage3-6.py','/LSM-10Year-I-240.txt','DBMI-YIZ209-DT','YIZ209','Dell Inc.','DBMI-YIZ209-DT','Windows-10-10.0.19041-SP0','AMD64','CPU','Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz','2.9000 GHz','63.72G',7,'5.0%','12/15/2022 20:12:57','12/15/2022 20:55:07',25.29438836,191.43968486785892,35.398283,5.440218,2.889653,1.441077,"{'opti': 'Adagrad', 'oacti': 'sigmoid', 'mstruct': (785, 618, 742, 733, 657, 1), 'momen': 0.9, 'ltype': 3, 'ls': 'binary_crossentropy', 'lrate': 0.08, 'kinit': 'glorot_normal', 'idim': 18, 'iacti': 'relu', 'hacti': 'relu', 'epochs': 110, 'drate': 0.0, 'dec': 0.0008, 'batch_size': 350, 'L2': 0.0, 'L1': 0.015}",123.0,0.704278,0.7112539999999999,0.696381,0.739161,0.728626,0.71592,0.0,0.015747,78,0.018101,24,0.726068,0.724407,0.7367319999999999,0.723217,0.7339720000000001,0.7288789999999999,0.0054329999999999995,0.464789,0.41538500000000006,0.527027,0.42519700000000005,0.462687,0.458988,0.039296,35,0.498246,0.44573599999999997,0.519393,0.417969,0.457467,0.467762,0.036512,
'comparative','stage-3-6 10Year I 240 experiment',18.0,'deep learning keras',"'python 3.7.13 (default, Mar 28 2022, 08:03:21) [MSC v.1916 64 bit (AMD64)]'",'ar-I-240','C:\\Users\\YIZ209\\PycharmProjects\\keras\\DNM-RF\\stage3-6/10year_stage3-6.py','/LSM-10Year-I-240.txt','DBMI-YIZ209-DT','YIZ209','Dell Inc.','DBMI-YIZ209-DT','Windows-10-10.0.19041-SP0','AMD64','CPU','Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz','2.9000 GHz','63.72G',7,'5.0%','12/15/2022 20:12:57','12/15/2022 20:55:07',25.29438836,113.70497202873231,20.604374,1.943645,2.13662,1.4891889999999999,"{'opti': 'Adagrad', 'oacti': 'sigmoid', 'mstruct': (686, 1), 'momen': 0.8, 'ltype': 3, 'ls': 'binary_crossentropy', 'lrate': 0.03, 'kinit': 'glorot_normal', 'idim': 18, 'iacti': 'relu', 'hacti': 'relu', 'epochs': 150, 'drate': 0.05, 'dec': 0.0008, 'batch_size': 350, 'L2': 0.005, 'L1': 0.0}",123.0,0.769225,0.741915,0.733448,0.774971,0.748626,0.7536430000000001,0.0,0.015928,16,0.057357000000000005,86,0.7909010000000001,0.804814,0.795473,0.793086,0.800076,0.79687,0.005006,0.428571,0.486842,0.478261,0.478261,0.524138,0.47915399999999997,0.030469,18,0.5288970000000001,0.552189,0.5170560000000001,0.523726,0.504409,0.525255,0.015766,
